Professor_Name,Department,Quality,Difficulty,Would_take_again,Class_Name,Review_Date
Jamie Mullholand,Mathematics department,5.0,3.3,98%,MATH151,"Apr 16th, 2024"
Jamie Mullholand,Mathematics department,5.0,3.3,98%,MATH150,"Feb 2nd, 2024"
Jamie Mullholand,Mathematics department,5.0,3.3,98%,MACM201,"Dec 13th, 2023"
Jamie Mullholand,Mathematics department,5.0,3.3,98%,MATH251,"Jul 29th, 2022"
Tammara Soma,Resource Management department,5.0,3,100%,REM357,"Apr 8th, 2023"
Tammara Soma,Resource Management department,5.0,3,100%,plan100,"Mar 14th, 2023"
Tammara Soma,Resource Management department,5.0,3,100%,PLAN200,"Nov 29th, 2022"
Tammara Soma,Resource Management department,5.0,3,100%,SD281,"Dec 20th, 2021"
Ivona Mladenovic,Biology department,4.0,3.6,69%,101,"Jul 9th, 2024"
Ivona Mladenovic,Biology department,4.0,3.6,69%,BISC102,"Apr 27th, 2024"
Ivona Mladenovic,Biology department,4.0,3.6,69%,BISC101,"Apr 24th, 2024"
Ivona Mladenovic,Biology department,4.0,3.6,69%,BISC202,"Aug 21st, 2023"
Ivona Mladenovic,Biology department,4.0,3.6,69%,BIO102,"Jun 21st, 2021"
Vasyl Golovetskyy,Economics department,5.0,3.1,41%,ECON105,"Mar 17th, 2024"
Vasyl Golovetskyy,Economics department,5.0,3.1,41%,ECON103,"Aug 24th, 2022"
Vasyl Golovetskyy,Economics department,5.0,3.1,41%,ECON291,"Dec 27th, 2021"
Vasyl Golovetskyy,Economics department,5.0,3.1,41%,ECON325,"Dec 23rd, 2021"
Vasyl Golovetskyy,Economics department,5.0,3.1,41%,ECON333,"Jun 27th, 2021"
Stacey Copeland,Communication department,5.0,3,100%,CMNS321,"Apr 8th, 2020"
Hasheem Hakeem,French department,4.0,5,100%,FREN304,"Mar 6th, 2021"
A. George Alder,Psychology department,4.0,3,66%,PSYC100,"Nov 22nd, 2023"
A. George Alder,Psychology department,4.0,3,66%,PSYC201,"Feb 19th, 2023"
A. George Alder,Psychology department,4.0,3,66%,PSY100,"Jan 25th, 2023"
A. George Alder,Psychology department,4.0,3,66%,100,"Jan 10th, 2023"
A. George Alder,Psychology department,4.0,3,66%,PYSC100,"Jan 2nd, 2023"
A. George Alder,Psychology department,4.0,3,66%,PSYC201W,"Dec 16th, 2022"
Katrina Honigs,Mathematics department,3.0,4,100%,Math157,"May 15th, 2024"
Katrina Honigs,Mathematics department,3.0,4,100%,math240,"Apr 10th, 2023"
Steve Ruuth,Mathematics department,2.0,3.9,62%,MACM316,"Apr 22nd, 2024"
Steve Ruuth,Mathematics department,2.0,3.9,62%,MACM203,"Mar 19th, 2024"
Steve Ruuth,Mathematics department,2.0,3.9,62%,MATH467,"Jan 11th, 2022"
Steve Ruuth,Mathematics department,2.0,3.9,62%,MATH251,"Aug 10th, 2021"
Steve Ruuth,Mathematics department,2.0,3.9,62%,MATH269,"May 8th, 2021"
Steve Ruuth,Mathematics department,2.0,3.9,62%,MATH260,"May 7th, 2021"
Steve Ruuth,Mathematics department,2.0,3.9,62%,MATH252,"Apr 16th, 2020"
Michael Laurence,Political Science department,5.0,2.9,85%,POL121,"Jan 3rd, 2024"
Michael Laurence,Political Science department,5.0,2.9,85%,POL100,"Jan 3rd, 2024"
Michael Laurence,Political Science department,5.0,2.9,85%,POL310,"Apr 13th, 2023"
Michael Laurence,Political Science department,5.0,2.9,85%,POL151,"Dec 31st, 2022"
Michael Laurence,Political Science department,5.0,2.9,85%,POL325,"May 4th, 2022"
Michael Laurence,Political Science department,5.0,2.9,85%,POL430W,"Nov 3rd, 2020"
Yonas Weldeselassie,Computer Science department,5.0,3.9,75%,CMPT125,"May 4th, 2024"
Yonas Weldeselassie,Computer Science department,5.0,3.9,75%,CMPT130AND135,"Apr 20th, 2024"
Yonas Weldeselassie,Computer Science department,5.0,3.9,75%,CMPT130,"May 7th, 2023"
Yonas Weldeselassie,Computer Science department,5.0,3.9,75%,CMPT135,"Jan 22nd, 2023"
Sharalyn Jordan,Education department,5.0,3.1,23%,EDUC324,"Apr 13th, 2024"
Sharalyn Jordan,Education department,5.0,3.1,23%,EDUC323,"Dec 2nd, 2022"
Sharalyn Jordan,Education department,5.0,3.1,23%,EDUC870,"Oct 5th, 2016"
Sharalyn Jordan,Education department,5.0,3.1,23%,EDUC322,"Aug 8th, 2013"
Lynne Bell,Anthropology department,5.0,2.8,70%,CRIM356,"Jan 6th, 2024"
Lynne Bell,Anthropology department,5.0,2.8,70%,CRIM356AND452,"Mar 21st, 2023"
Lynne Bell,Anthropology department,5.0,2.8,70%,CRIM452,"Apr 22nd, 2022"
Lynne Bell,Anthropology department,5.0,2.8,70%,CRIM357,"Aug 29th, 2019"
V. Gordon Rose,Psychology department,4.0,4.1,20%,300W,"Jun 4th, 2023"
V. Gordon Rose,Psychology department,4.0,4.1,20%,PSYC099,"Feb 18th, 2023"
V. Gordon Rose,Psychology department,4.0,4.1,20%,PSYC300,"Oct 2nd, 2022"
V. Gordon Rose,Psychology department,4.0,4.1,20%,PSYC300W,"Sep 18th, 2022"
V. Gordon Rose,Psychology department,4.0,4.1,20%,201,"May 3rd, 2022"
Kerstin Heilgenberg,Educational Research department,1.0,1.7,0%,COM206,"Nov 19th, 2019"
Kerstin Heilgenberg,Educational Research department,1.0,1.7,0%,2222,"Sep 8th, 2015"
Kerstin Heilgenberg,Educational Research department,1.0,1.7,0%,EDUC467,"Jun 26th, 2015"
Kerstin Heilgenberg,Educational Research department,1.0,1.7,0%,FAL,"Nov 7th, 2014"
Kerstin Heilgenberg,Educational Research department,1.0,1.7,0%,EDU467,"Sep 12th, 2014"
Kerstin Heilgenberg,Educational Research department,1.0,1.7,0%,FALX99,"May 1st, 2014"
David Mirhady,Humanities department,4.0,3,50%,HUM332,"Dec 19th, 2022"
David Mirhady,Humanities department,4.0,3,50%,HUM102W,"Sep 5th, 2022"
David Mirhady,Humanities department,4.0,3,50%,HUM102,"May 11th, 2022"
David Mirhady,Humanities department,4.0,3,50%,HUM302,"Dec 16th, 2021"
David Mirhady,Humanities department,4.0,3,50%,HUM201,"Sep 25th, 2019"
Michal Fedeles,Health Science department,1.0,1.8,N/A,HSCI312,"Mar 14th, 2022"
Michal Fedeles,Health Science department,1.0,1.8,N/A,HSCI403,"Dec 11th, 2011"
Shamshad Khan,Communication department,1.0,3,N/A,COM4813,"May 14th, 2016"
Shamshad Khan,Communication department,1.0,3,N/A,CMNS223,"May 4th, 2010"
Shamshad Khan,Communication department,1.0,3,N/A,CMNS346,"Jul 12th, 2006"
Megan MacKenzie,International Studies department,5.0,3,100%,IS101,"Apr 28th, 2022"
Sarah Ganter,Communication department,5.0,3.7,64%,CMNS437,"Aug 12th, 2021"
Sarah Ganter,Communication department,5.0,3.7,64%,CMNS333,"Oct 8th, 2020"
Sarah Ganter,Communication department,5.0,3.7,64%,CMNS230,"Oct 6th, 2020"
Yuriy Zabolotnyuk,Business Administration department,4.0,3.5,80%,BUS312,"May 9th, 2022"
Yuriy Zabolotnyuk,Business Administration department,4.0,3.5,80%,BUS315,"Dec 19th, 2021"
Yuriy Zabolotnyuk,Business Administration department,4.0,3.5,80%,BUS207,"Aug 8th, 2008"
Sabine Betts,Physics department,4.0,2.6,100%,PHY140,"Apr 21st, 2024"
Sabine Betts,Physics department,4.0,2.6,100%,ILSA101,"Aug 21st, 2021"
Sabine Betts,Physics department,4.0,2.6,100%,PHYS140,"Jun 11th, 2021"
Sabine Betts,Physics department,4.0,2.6,100%,PHYS102,"Feb 5th, 2016"
James Fleming,English department,5.0,3.5,71%,ENG115W,"Jan 20th, 2023"
James Fleming,English department,5.0,3.5,71%,115W,"Jan 6th, 2023"
James Fleming,English department,5.0,3.5,71%,ENGL203,"Nov 18th, 2021"
James Fleming,English department,5.0,3.5,71%,ENG115,"Jan 12th, 2021"
James Fleming,English department,5.0,3.5,71%,ENGL115W,"Dec 31st, 2020"
James Fleming,English department,5.0,3.5,71%,ENGL216,"Oct 19th, 2020"
James Fleming,English department,5.0,3.5,71%,ENGL315,"Jan 24th, 2019"
James Fleming,English department,5.0,3.5,71%,ENC4313,"Jan 10th, 2018"
James Fleming,English department,5.0,3.5,71%,ENG315,"Mar 23rd, 2016"
James Fleming,English department,5.0,3.5,71%,3SOMETHING,"Nov 2nd, 2015"
Mackenzie Hart,Criminology department,5.0,3,100%,CRIM-303,"May 7th, 2024"
Brianne Kent,Psychology department,5.0,3,100%,PSYC325,"May 10th, 2023"
Jeremie Cornut,Political Science department,2.0,3,50%,POL347,"Jul 15th, 2022"
Daniel Eisenkraft Klein,Health Science department,5.0,2.5,100%,HSCI-481,"Jul 2nd, 2022"
Jennifer Spear,History department,3.0,2.6,50%,HIST200,"Oct 23rd, 2021"
Jennifer Spear,History department,3.0,2.6,50%,HIST427,"Sep 14th, 2018"
Jennifer Spear,History department,3.0,2.6,50%,HIST212,"Dec 13th, 2014"
Jennifer Spear,History department,3.0,2.6,50%,HIST104,"Jun 22nd, 2014"
Jennifer Spear,History department,3.0,2.6,50%,HIST4444,"Dec 30th, 2011"
Jennifer Spear,History department,3.0,2.6,50%,HIST212N,"Dec 16th, 2008"
Jennifer Spear,History department,3.0,2.6,50%,HIST215,"Nov 28th, 2008"
Natasha Ferenczi,Anthropology department,3.0,4.4,67%,SA101,"Apr 24th, 2023"
Natasha Ferenczi,Anthropology department,3.0,4.4,67%,SA365W,"Dec 15th, 2022"
Natasha Ferenczi,Anthropology department,3.0,4.4,67%,SA201W,"Aug 8th, 2022"
Jacqueline Nelsen,Computer Science department,1.0,3.9,23%,CMPT105W,"Oct 27th, 2022"
Jacqueline Nelsen,Computer Science department,1.0,3.9,23%,CMPT376W,"Jun 26th, 2022"
Jacqueline Nelsen,Computer Science department,1.0,3.9,23%,CMPT105,"Jan 22nd, 2022"
Brendan Murphy,Environmental Science department,5.0,2.8,87%,EVSC100,"Apr 26th, 2023"
Brendan Murphy,Environmental Science department,5.0,2.8,87%,EVSC495,"Jan 11th, 2023"
Brendan Murphy,Environmental Science department,5.0,2.8,87%,EVSC305,"Dec 13th, 2022"
Treena Chambers,Indigenous Studies department,1.0,2.3,100%,INDG101,"Aug 9th, 2023"
Treena Chambers,Indigenous Studies department,1.0,2.3,100%,FNST101,"Dec 3rd, 2020"
Alois Sieben,English department,5.0,2.3,100%,ENGL114W,"Sep 6th, 2023"
Ying-Fen Huang,Communication department,5.0,3,50%,CMNS110,"May 15th, 2024"
Ying-Fen Huang,Communication department,5.0,3,50%,CMNS130,"Feb 22nd, 2024"
Ying-Fen Huang,Communication department,5.0,3,50%,CMNS240,"Dec 2nd, 2020"
Kate Dilworth,Business Administration department,4.0,2.6,100%,BUS238,"Dec 5th, 2023"
Ann Travers,Sociology department,5.0,3.1,71%,SA350,"Nov 27th, 2023"
Ann Travers,Sociology department,5.0,3.1,71%,SA250,"Jul 31st, 2023"
Ann Travers,Sociology department,5.0,3.1,71%,SA150,"Feb 15th, 2021"
Ann Travers,Sociology department,5.0,3.1,71%,SA337,"Dec 6th, 2020"
Ann Travers,Sociology department,5.0,3.1,71%,SA358,"Oct 29th, 2019"
Ann Travers,Sociology department,5.0,3.1,71%,SA360,"Aug 16th, 2018"
Ann Travers,Sociology department,5.0,3.1,71%,300LEVEL,"Dec 1st, 2017"
Amyn Sajoo,History department,1.0,4.4,60%,IS451,"Jul 14th, 2024"
Amyn Sajoo,History department,1.0,4.4,60%,IS315,"Apr 18th, 2024"
Junjie Liu,Economics department,5.0,3.1,74%,ECON103,"Apr 30th, 2024"
Junjie Liu,Economics department,5.0,3.1,74%,ECON105,"Feb 20th, 2024"
Behraad Bahreyni,Engineering department,5.0,3.6,70%,MSE251,"Aug 29th, 2022"
Behraad Bahreyni,Engineering department,5.0,3.6,70%,MSE311,"Sep 9th, 2020"
Behraad Bahreyni,Engineering department,5.0,3.6,70%,FAT203,"Jun 20th, 2014"
Behraad Bahreyni,Engineering department,5.0,3.6,70%,ENSC226,"Sep 3rd, 2013"
Behraad Bahreyni,Engineering department,5.0,3.6,70%,CNN225,"Jul 15th, 2013"
Behraad Bahreyni,Engineering department,5.0,3.6,70%,ENSC260,"Mar 3rd, 2013"
Benjamin Anderson,Labor Studies department,5.0,3.1,93%,LBST308,"Jun 3rd, 2024"
Benjamin Anderson,Labor Studies department,5.0,3.1,93%,301W,"Jan 12th, 2024"
Benjamin Anderson,Labor Studies department,5.0,3.1,93%,CMNS221,"Oct 23rd, 2023"
Benjamin Anderson,Labor Studies department,5.0,3.1,93%,CMNS240,"Aug 18th, 2023"
Benjamin Anderson,Labor Studies department,5.0,3.1,93%,CMNS130,"Apr 7th, 2022"
Benjamin Anderson,Labor Studies department,5.0,3.1,93%,LBST101,"Jul 20th, 2018"
Sina Mehdizadeh,Biomedical Physiology & Kinesiology department,4.0,3,100%,BPK207,"Apr 14th, 2023"
Yvonne Dzal,Biology department,5.0,2.4,100%,bisc100,"Dec 17th, 2023"
William Shen,Economics department,5.0,3,100%,ECON-105,"Mar 20th, 2023"
Rachel Altman,Statistics department,1.0,4.5,53%,STAT305,"Dec 28th, 2023"
Rachel Altman,Statistics department,1.0,4.5,53%,STAT302,"Dec 10th, 2023"
Rachel Altman,Statistics department,1.0,4.5,53%,STAT270,"Mar 3rd, 2022"
Mark Ting,Art department,5.0,2.9,100%,FASS225,"Jun 10th, 2024"
Mark Ting,Art department,5.0,2.9,100%,FASS208,"Jun 6th, 2024"
Susan Erikson,Health Science department,5.0,3.5,80%,HSCI308,"Nov 1st, 2023"
Susan Erikson,Health Science department,5.0,3.5,80%,HSCI160,"Dec 22nd, 2021"
Susan Erikson,Health Science department,5.0,3.5,80%,308,"Jul 9th, 2015"
Eva Snirer,Geography department,2.0,2.8,50%,GEOG251,"Apr 27th, 2022"
Eva Snirer,Geography department,2.0,2.8,50%,GEOG2700,"Dec 10th, 2021"
Yourie Pankratz,Languages department,4.0,2.5,30%,LING100,"Apr 21st, 2024"
Yourie Pankratz,Languages department,4.0,2.5,30%,LING111,"May 15th, 2020"
Yourie Pankratz,Languages department,4.0,2.5,30%,LING110,"Apr 22nd, 2020"
Majid Shokoufi,Engineering department,4.0,3.6,100%,ENSC-252,"Jul 27th, 2024"
Majid Shokoufi,Engineering department,4.0,3.6,100%,ENSC-225,"Dec 22nd, 2023"
Dan Gibson,Earth Science department,5.0,4.4,100%,EASC204,"Feb 22nd, 2023"
Fred Popowich,Computer Science department,4.0,3.1,100%,cmpt120,"May 5th, 2024"
Fred Popowich,Computer Science department,4.0,3.1,100%,CMPT165,"Apr 28th, 2024"
Fred Popowich,Computer Science department,4.0,3.1,100%,CMPT376W,"Apr 17th, 2023"
Fred Popowich,Computer Science department,4.0,3.1,100%,CMPT376,"Mar 19th, 2014"
Fred Popowich,Computer Science department,4.0,3.1,100%,CMPT413,"Apr 20th, 2006"
Joanna Niezen,Mathematics department,5.0,3.6,100%,MATH292,"Apr 18th, 2024"
Joanna Niezen,Mathematics department,5.0,3.6,100%,Math190,"Feb 14th, 2024"
Joanna Niezen,Mathematics department,5.0,3.6,100%,Math150,"Jul 30th, 2023"
Tammy McMullan,Biology department,5.0,3.9,50%,BISC318,"Apr 11th, 2024"
Tammy McMullan,Biology department,5.0,3.9,50%,BISC113,"Jan 8th, 2024"
Tammy McMullan,Biology department,5.0,3.9,50%,BISC316,"Dec 8th, 2022"
Tammy McMullan,Biology department,5.0,3.9,50%,BIO316,"Oct 29th, 2022"
Andrew Park,Computer Science department,5.0,1.5,N/A,CMPT125,"Mar 14th, 2012"
Andrew Park,Computer Science department,5.0,1.5,N/A,CMPT110,"May 18th, 2010"
Jake Levinson,Mathematics department,5.0,3.6,96%,math240,"Aug 4th, 2023"
Jake Levinson,Mathematics department,5.0,3.6,96%,Math251,"Dec 26th, 2022"
Jake Levinson,Mathematics department,5.0,3.6,96%,MATH340,"Dec 24th, 2021"
Jake Levinson,Mathematics department,5.0,3.6,96%,MATH440,"Jul 13th, 2021"
Marie Loughin,Statistics department,2.0,4.3,44%,Stat203,"Apr 26th, 2024"
Marie Loughin,Statistics department,2.0,4.3,44%,STAT201,"Apr 20th, 2024"
Marie Loughin,Statistics department,2.0,4.3,44%,STAT302,"Aug 26th, 2020"
Endre Begby,Philosophy department,4.0,2.9,98%,COGS100,"Apr 25th, 2024"
Endre Begby,Philosophy department,4.0,2.9,98%,PHIL201,"Aug 16th, 2023"
Nicky Didicher,English department,5.0,3.5,85%,ENGL112W,"May 2nd, 2022"
Nicky Didicher,English department,5.0,3.5,85%,ENGL212,"Apr 4th, 2022"
Nicky Didicher,English department,5.0,3.5,85%,ENGL387,"Feb 7th, 2022"
Nicky Didicher,English department,5.0,3.5,85%,ENG112,"Jan 18th, 2022"
Nicky Didicher,English department,5.0,3.5,85%,ENGL112,"Jan 8th, 2022"
Nicky Didicher,English department,5.0,3.5,85%,ENG212,"Apr 9th, 2019"
NICHOLAS VINCENT,Computer Science department,5.0,2.6,100%,cmpt120,"Jun 26th, 2024"
Bobby Chan,Computer Science department,4.0,3.5,66%,CMPT372,"Jun 4th, 2024"
Bobby Chan,Computer Science department,4.0,3.5,66%,CMPT276,"Apr 26th, 2024"
Bobby Chan,Computer Science department,4.0,3.5,66%,CMPT120,"Apr 18th, 2024"
Bobby Chan,Computer Science department,4.0,3.5,66%,MACM101,"Apr 13th, 2024"
Bobby Chan,Computer Science department,4.0,3.5,66%,CMPT272,"Dec 21st, 2023"
Bobby Chan,Computer Science department,4.0,3.5,66%,cmpt300,"Jul 29th, 2023"
Bobby Chan,Computer Science department,4.0,3.5,66%,CMPT213,"Dec 21st, 2022"
Khalil  Esmkhani,Finance department,4.0,4,100%,BUS315,"Apr 21st, 2024"
David Mitchell,Computer Science department,1.0,3.5,33%,CMPT225,"Apr 27th, 2024"
David Mitchell,Computer Science department,1.0,3.5,33%,CMPT307,"Dec 18th, 2022"
Susan Christie-Bell,Business Administration department,2.0,3.9,87%,BUS217W,"Jun 2nd, 2024"
Susan Christie-Bell,Business Administration department,2.0,3.9,87%,BUS201,"Dec 18th, 2023"
Leanne Barlow,Business Administration department,5.0,4.3,50%,BUS360W,"Mar 15th, 2024"
Leanne Barlow,Business Administration department,5.0,4.3,50%,BUS861,"May 1st, 2023"
Leanne Barlow,Business Administration department,5.0,4.3,50%,BUS360,"Mar 17th, 2023"
Meguido Zola,Education department,4.0,2.9,100%,EDU465,"Aug 22nd, 2018"
Meguido Zola,Education department,4.0,2.9,100%,EDUC100W,"Jun 3rd, 2014"
Meguido Zola,Education department,4.0,2.9,100%,EDUC100,"Mar 29th, 2012"
Meguido Zola,Education department,4.0,2.9,100%,EDUC400,"Mar 14th, 2009"
Meguido Zola,Education department,4.0,2.9,100%,EDUC464,"Jul 17th, 2007"
Meguido Zola,Education department,4.0,2.9,100%,EDUC200,"Jan 23rd, 2007"
Meguido Zola,Education department,4.0,2.9,100%,EDUC465,"Jul 22nd, 2006"
Meguido Zola,Education department,4.0,2.9,100%,100,"Oct 5th, 2005"
Meguido Zola,Education department,4.0,2.9,100%,EDUC405,"Apr 26th, 2005"
Shivanand Balram,Geography department,1.0,3.1,73%,GEOG255,"Jul 29th, 2024"
Shivanand Balram,Geography department,1.0,3.1,73%,GEOG251,"Jul 29th, 2024"
Shivanand Balram,Geography department,1.0,3.1,73%,GEOG150,"Jun 19th, 2024"
Shivanand Balram,Geography department,1.0,3.1,73%,GEOG151,"Jan 28th, 2024"
Shivanand Balram,Geography department,1.0,3.1,73%,GEOG355,"Jan 14th, 2024"
Shivanand Balram,Geography department,1.0,3.1,73%,GEOG253,"Mar 26th, 2023"
Iris Gordon,Psychology department,3.0,4.6,100%,PSYC308,"Jul 31st, 2024"
Iris Gordon,Psychology department,3.0,4.6,100%,PSYC201W,"Jul 23rd, 2024"
Iris Gordon,Psychology department,3.0,4.6,100%,PSYC102,"Jul 19th, 2024"
Zhengjie Miao,Computer Science department,5.0,3.6,100%,CMPT354,"Jul 27th, 2024"
Anushay Malik,Labor Studies department,5.0,3.3,100%,IS101,"Jun 26th, 2024"
Anushay Malik,Labor Studies department,5.0,3.3,100%,HIST130,"Jan 10th, 2024"
Anushay Malik,Labor Studies department,5.0,3.3,100%,GA101,"Dec 16th, 2023"
Anushay Malik,Labor Studies department,5.0,3.3,100%,HIST358,"Jun 19th, 2023"
Anushay Malik,Labor Studies department,5.0,3.3,100%,HIST252,"Nov 7th, 2022"
Anushay Malik,Labor Studies department,5.0,3.3,100%,LBST201,"Apr 15th, 2021"
Andrew King,Mathematics department,2.5,2,N/A,MATH240,"Oct 2nd, 2012"
Charles Carroll,English department,4.0,4,N/A,ENG416,"Dec 7th, 2012"
James Thompson,Linguistics department,1.0,3.9,N/A,LING222,"Jan 10th, 2016"
James Thompson,Linguistics department,1.0,3.9,N/A,LING221,"Nov 14th, 2013"
James Thompson,Linguistics department,1.0,3.9,N/A,221,"Apr 14th, 2013"
James Thompson,Linguistics department,1.0,3.9,N/A,221100,"Feb 18th, 2013"
James Thompson,Linguistics department,1.0,3.9,N/A,221D100,"Feb 18th, 2013"
John Bateman,Business Administration department,2.5,4,N/A,BUS393,"Dec 19th, 2009"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON105,"Dec 11th, 2022"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON103,"Nov 23rd, 2009"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON260,"Aug 20th, 2009"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON291,"May 11th, 2009"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON104,"Mar 13th, 2009"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON220,"Nov 6th, 2007"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON345,"Aug 19th, 2007"
Neil Roberts,Economics department,1.0,2.9,N/A,ECON362,"Jan 26th, 2007"
Liliana Castaneda,Languages department,4.0,3.8,N/A,SPAN101,"May 3rd, 2011"
Liliana Castaneda,Languages department,4.0,3.8,N/A,SPAN102,"Mar 18th, 2007"
Liliana Castaneda,Languages department,4.0,3.8,N/A,SPAN103,"Mar 22nd, 2006"
Elizabeth Blackwood,Political Science department,1.0,3.6,N/A,LBST101,"Apr 27th, 2016"
Elizabeth Blackwood,Political Science department,1.0,3.6,N/A,POL343,"Aug 16th, 2011"
John Clague,Earth Science department,4.5,3.3,N/A,EASC403,"Sep 15th, 2014"
John Clague,Earth Science department,4.5,3.3,N/A,EASC104,"Apr 13th, 2014"
John Clague,Earth Science department,4.5,3.3,N/A,EASC101,"Jun 24th, 2011"
Maryam Ali,Business Administration department,4.0,3.6,N/A,BUS237,"Nov 20th, 2012"
Maryam Ali,Business Administration department,4.0,3.6,N/A,BUS237D,"Aug 8th, 2011"
Maryam Ali,Business Administration department,4.0,3.6,N/A,BUSD100,"Apr 12th, 2011"
Andrew Cheung,Business Administration department,4.0,4,N/A,BUS418,"Aug 18th, 2010"
Andrew Cheung,Business Administration department,4.0,4,N/A,COMM203,"Apr 8th, 2009"
Andrew Cheung,Business Administration department,4.0,4,N/A,BUS316,"May 9th, 2007"
Lawrence Boland,Economics department,5.0,2.5,100%,ECON404,"Jan 12th, 2024"
Lawrence Boland,Economics department,5.0,2.5,100%,ECON110,"Nov 19th, 2011"
Lawrence Boland,Economics department,5.0,2.5,100%,ECON210,"Mar 27th, 2007"
Lawrence Boland,Economics department,5.0,2.5,100%,ECON208,"Mar 13th, 2007"
Gary Harris,Fine Arts department,5.0,2.2,N/A,FPA171,"Jun 14th, 2015"
Gary Harris,Fine Arts department,5.0,2.2,N/A,TECH171,"Jan 11th, 2007"
Gary Harris,Fine Arts department,5.0,2.2,N/A,FPA170,"Dec 21st, 2003"
Gary Harris,Fine Arts department,5.0,2.2,N/A,170,"Feb 15th, 2003"
Robert Grauer,Business Administration department,2.0,4.4,N/A,BUS826,"Jan 18th, 2016"
Robert Grauer,Business Administration department,2.0,4.4,N/A,BUS315,"May 4th, 2013"
Robert Grauer,Business Administration department,2.0,4.4,N/A,BUS000,"Jun 21st, 2010"
Robert Grauer,Business Administration department,2.0,4.4,N/A,BUEC817,"Apr 20th, 2002"
Lou Hafer,Computer Science department,2.0,4.5,N/A,CMPT371,"Aug 12th, 2014"
Lou Hafer,Computer Science department,2.0,4.5,N/A,CMPT471,"Jul 8th, 2014"
